time,OH,O3,H2O2,HO2,O2-,ONOOH,O2NOOH,O3-,NO3,Cl,Cl2-,HOCl-,Cl2,HClO,ClO-,ClNO2,HOClH,ClO,ClO2,Cl2O2,HClO2,ClO2-,NO2-,NO3-,NO,NO2,N2O3,N2O4,N2O5,HONO,HONO2,ONOO-,O2NOO-,HO2-,O-,H,HO3,Cl-,H+,OH-,O2,pH,HONO_total,HONO2_total,H2O2_total,HO2_total,ONOOH_total,O2NOOH_total,HClO_total,HClO2_total
98.0,3.1045662477954708e-15,7.468364893818026e-09,3.0142701925647736e-06,1.6702975922349055e-13,2.4377139410513784e-13,1.3377196459251708e-13,3.2746358743078434e-11,1.4388422294011224e-15,1e-30,5.4301498294685895e-16,1.0815979556160072e-14,9.82020503155429e-17,1.721610229166217e-12,5.980152840656393e-10,1.7414105442014686e-12,3.062173036933968e-10,1e-30,1.0162735264288886e-12,9.197192260986442e-22,1.5486911755834833e-17,1.4300345503720297e-20,1.4775269676674947e-17,1.2277346035697298e-06,1.2938580524549954e-05,1e-30,1.1584413822231303e-09,1e-30,7.682996233382505e-14,1e-30,3.349003570874696e-08,6.422405860282232e-12,3.0942399652034977e-15,3.796224618513052e-12,6.213997366727451e-13,1.4134784493933572e-18,1e-30,2.062861185864871e-15,0.15399999914502793,1.0859532116289017e-05,9.208499862531148e-10,0.00025041104470657435,4.964188885952625,1.2612246392784767e-06,1.2938586946955815e-05,3.01427081396451e-06,4.108011533286284e-13,1.3686620455772057e-13,3.6542583361591486e-11,5.997566946098408e-10,1.4789570022178667e-17
99.0,1.8111692949729495e-15,7.4314336585813096e-09,3.0446833297700963e-06,1.697343564178691e-13,2.444429340869678e-13,1.0449373988312112e-13,3.114015597682001e-11,1.435791566722341e-15,1e-30,6.771728602685082e-16,3.9705401182718816e-16,1e-30,1.7258097787193556e-12,5.883615159264733e-10,1.6906433019592852e-12,3.084868287235502e-10,1.0389929522414435e-16,1.0329417367793306e-12,9.704308029211143e-22,1.5999170995475665e-17,1.5363303632134253e-20,1.566362740067362e-17,1.2375331731442336e-06,1.3108247228849647e-05,1e-30,1.1254253605956678e-09,1e-30,7.254019328793818e-14,1e-30,3.420968847913643e-08,6.593817060207683e-12,2.385052828611274e-15,3.5622837808174488e-12,6.193695628249063e-13,2.426878844099857e-19,1e-30,2.06747583358164e-15,0.15399999915243978,1.1005056334242025e-05,9.086732222246958e-10,0.0002504174921506585,4.9584077299768,1.27174286162337e-06,1.3108253822666707e-05,3.044683949139659e-06,4.1417729050483693e-13,1.068787927117324e-13,3.470243975763746e-11,5.900521592284325e-10,1.5678990704305752e-17
100.0,1.9762400904119944e-15,7.379781406603432e-09,3.0750499020682587e-06,1.7525802637169608e-13,2.4907550877077755e-13,1.259246308454542e-13,3.404387440459014e-11,1.4481125867650543e-15,1e-30,5.557143944283844e-16,1.258707219722949e-15,8.987892856425381e-16,1.8193892367444722e-12,5.998788071558609e-10,1.7010482349086975e-12,3.111112903655878e-10,1e-30,1.0820239614259576e-12,1.0245729516402554e-21,1.7555716162572278e-17,1.6536696664207158e-20,1.6638028716957182e-17,1.2472274404286191e-06,1.3279238422699607e-05,1e-30,1.156843596127158e-09,1e-30,7.663150350844781e-14,1e-30,3.49375581315238e-08,6.768930564084988e-12,2.836375959904587e-15,3.84319206515743e-12,6.173127931377818e-13,2.286420737348522e-18,1e-30,2.090505695878049e-15,0.15399999913802562,1.1151849264164183e-05,8.967122638694926e-10,0.00025042399460068,4.952653109420397,1.282164998560143e-06,1.3279245191630172e-05,3.075050519381052e-06,4.2433353514247365e-13,1.287610068053588e-13,3.788706646974757e-11,6.015798553907696e-10,1.665456541362139e-17
101.0,2.2685168196344744e-15,7.332777977680372e-09,3.1054229607258257e-06,1.8571287550998776e-13,2.6048676131243434e-13,1.2328273062103637e-13,3.524292199173604e-11,1.531878478373048e-15,4.042761507847312e-22,7.176150150971629e-16,8.724168511556237e-16,2.0713305313938573e-16,1.8498105412215547e-12,6.104223977374637e-10,1.7083391827524864e-12,3.1299730406373225e-10,1e-30,1.118641553867358e-12,1.0812835630281923e-21,1.8763986180527552e-17,1.778466410048919e-20,1.765994345398754e-17,1.2569084925849966e-06,1.3451015384823278e-05,1e-30,1.1592063664240934e-09,1e-30,7.694875472176028e-14,1e-30,3.567467448414424e-08,6.947226011242501e-12,2.740601472367714e-15,3.926589945585458e-12,6.152681037861914e-13,1e-30,1e-30,2.2218029155809095e-15,0.15399999912547144,1.1299425378287273e-05,8.850007558097405e-10,0.0002504305127761038,4.946943641594842,1.292583167069141e-06,1.345102233204929e-05,3.1054235759939297e-06,4.461996368224221e-13,1.260233320934041e-13,3.9169511937321496e-11,6.121307369202162e-10,1.767772811808803e-17
102.0,1.2588001905728915e-15,7.283098825804992e-09,3.1358016676472127e-06,1.9706731621856788e-13,2.7283555099890584e-13,1.247626213221971e-13,3.653742938288646e-11,1.0614771263075263e-15,1e-30,4.2413395020088277e-16,6.124571563010025e-16,5.214269751962093e-16,1.87915222696708e-12,6.145163984764876e-10,1.6975392845552126e-12,3.1403348207277843e-10,1e-30,1.1550983188855084e-12,1.1394320372709816e-21,2.0006975178090008e-17,1.91039234309431e-20,1.8724443785219937e-17,1.2665642648447208e-06,1.362339365835026e-05,1e-30,1.1636718512516107e-09,1e-30,7.754408248961146e-14,1e-30,3.64200781725872e-08,7.128513052340894e-12,2.737605393676938e-15,4.018133352988039e-12,6.132463100113634e-13,9.530765290219692e-16,1e-30,1.9266144787699713e-15,0.15399999912023368,1.144757883596491e-05,8.735471616568348e-10,0.00025043705542557125,4.941286356937051,1.302984343017308e-06,1.3623400786863312e-05,3.1358022808935227e-06,4.699028672174737e-13,1.2750022671587404e-13,4.05555627358745e-11,6.162139377610429e-10,1.874354770865088e-17
103.0,1.938395952648041e-15,7.2382517249043726e-09,3.1661531826010665e-06,2.0017409176309946e-13,2.7363670775651834e-13,1.4242238666534361e-13,3.941065901576435e-11,1.566197801752175e-15,1e-30,4.835599810836781e-16,2.120095874466278e-15,1.1788735734575625e-15,2.0221970840958104e-12,6.334807583457591e-10,1.7278256536988894e-12,3.1098234144415196e-10,2.4849118514461872e-29,1.203148869556286e-12,1.2036627625588524e-21,2.170598859475828e-17,2.0547482618307348e-20,1.9884977854004018e-17,1.2761572601112556e-06,1.379407332686367e-05,1e-30,1.1819787284095296e-09,1e-30,7.998953383872241e-14,1e-30,3.716530537681902e-08,7.310145823340657e-12,3.085636400546837e-15,4.279373441094482e-12,6.113619599974605e-13,2.6494282910704634e-18,1e-30,2.2911961672667324e-15,0.1539999991039252,1.1594005714493373e-05,8.625146688947421e-10,0.0002504436368146439,4.935766489908638,1.3133225654880746e-06,1.3794080637009494e-05,3.1661537939630263e-06,4.738107995196178e-13,1.4550802306589045e-13,4.369003245685883e-11,6.35208583999458e-10,1.9905525336622326e-17
104.0,2.1647752489232882e-15,7.201495647709088e-09,3.196556308457996e-06,1.9988252004457196e-13,2.698343445783906e-13,1.0762518469523012e-13,3.767702871869145e-11,1.420270445297983e-15,1e-30,6.230352555337724e-16,9.051389481605426e-16,2.6946307123409004e-16,1.968408382264281e-12,6.254429873286315e-10,1.6846517489059576e-12,3.1070035047202946e-10,2.361827426134472e-16,1.215199739699104e-12,1.2644990428004361e-21,2.2143078813956116e-17,2.1963118120276292e-20,2.0990191799288707e-17,1.2857951735828745e-06,1.3964575872400995e-05,1e-30,1.15653890647931e-09,1e-30,7.66029964897116e-14,1e-30,3.791834568387986e-08,7.493855943218064e-12,2.3026944779002297e-15,4.0401645711167055e-12,6.095435903592687e-13,2.2280441823426427e-16,1e-30,2.1049389565684918e-15,0.153999999112362,1.1740256630622561e-05,8.517701371123879e-10,0.00025045021935115935,4.930322409728513,1.3237135192667543e-06,1.3964583366256938e-05,3.1965569180015863e-06,4.697168646229625e-13,1.0992787917313035e-13,4.171719328980816e-11,6.271276390775375e-10,2.1012154917408983e-17
105.0,2.1698443127035535e-15,7.152960545866794e-09,3.226922260216955e-06,2.1411800451672296e-13,2.8546385684786794e-13,1.2957664934773118e-13,4.0259346228152526e-11,1.63306018183293e-15,1e-30,6.344376478826098e-16,5.394919434026028e-16,8.64690525371252e-17,1.9987174739440094e-12,6.321162770077201e-10,1.6814924259229972e-12,3.117528169166659e-10,1e-30,1.2584180221889782e-12,1.3275591336470359e-21,2.374609202397269e-17,2.3487377325633354e-20,2.2168303910631083e-17,1.2953292983177476e-06,1.413645214911213e-05,1e-30,1.1787234439099995e-09,1e-30,7.955880198649661e-14,1e-30,3.8679624278386926e-08,7.681437222908144e-12,2.737944796251523e-15,4.2634842204971696e-12,6.076960938625012e-13,1e-30,1e-30,2.406336085171722e-15,0.15399999910450668,1.1887815553573356e-05,8.411974390866203e-10,0.00025045685403193033,4.9248979418646845,1.3340089225961344e-06,1.4136459830549353e-05,3.226922867913049e-06,4.995818613645909e-13,1.323145941439827e-13,4.4522830448649695e-11,6.337977694336431e-10,2.2191791287956715e-17
106.0,2.5626571950033552e-15,7.103535403704037e-09,3.257292099718648e-06,2.3256942332177646e-13,3.0624885894130233e-13,1.4307375375081894e-13,4.254853344468919e-11,1.379317608796365e-15,1e-30,8.537916395142956e-16,7.25783230809184e-15,1e-30,2.0117060544486584e-12,6.350706820224177e-10,1.6685680648980908e-12,3.1444603642705613e-10,1.3120729006088479e-27,1.2979864856592028e-12,1.3931480642293847e-21,2.5262873775822382e-17,2.5108209787571066e-20,2.340656111134478e-17,1.3048561324813831e-06,1.4308843151960979e-05,1e-30,1.1790401248608853e-09,1e-30,7.960784237209705e-14,1e-30,3.944943319948501e-08,7.871956035341675e-12,2.9859452129177358e-15,4.450475952398599e-12,6.058687730141202e-13,1e-30,1e-30,2.3863126543411803e-15,0.15399999909876236,1.2035887972661424e-05,8.308485441800569e-10,0.0002504635072900084,4.919521863228517,1.3443055656808681e-06,1.4308851023917014e-05,3.257292705587421e-06,5.388182822630788e-13,1.4605969896373668e-13,4.699900939708779e-11,6.367392500873158e-10,2.343166932113235e-17
107.0,1.8559965091637447e-15,7.06025600366818e-09,3.2876667915975324e-06,2.2065869056222098e-13,2.8699482191329005e-13,1.3172052651524145e-13,4.2844306864535884e-11,1.23568871340323e-15,1e-30,4.722663909597584e-16,2.1121435928583935e-15,1.943576854256291e-15,2.1355211575666415e-12,6.400996523033422e-10,1.6611185026200692e-12,3.1817316802196663e-10,7.829485113644174e-16,1.3207695892067818e-12,1.4583562436305837e-21,2.6157523985895303e-17,2.6761710215380085e-20,2.464148564836497e-17,1.3143585987931562e-06,1.4482889968199318e-05,1e-30,1.1880110721317961e-09,1e-30,8.082558958379684e-14,1e-30,4.023100172091155e-08,8.066817035681691e-12,2.7152291185027537e-15,4.426354017494992e-12,6.040053971637587e-13,1e-30,1e-30,2.1930189473524377e-15,0.153999999089719,1.2185601614621076e-05,8.206406475656771e-10,0.000250470172749359,4.914153024422606,1.3545896005140678e-06,1.4482898035016353e-05,3.2876673956029298e-06,5.07653512475511e-13,1.344357556337442e-13,4.7270660882030877e-11,6.417607708059623e-10,2.466824735858035e-17
108.0,2.3384647884088956e-15,7.011798044426962e-09,3.318016252961306e-06,2.467216862446203e-13,3.1698939561715116e-13,1.6417215712934174e-13,4.6528430544818463e-11,1.7584141102119399e-15,1e-30,7.875728286052298e-16,3.588962360722202e-16,9.158033282232594e-18,2.1352066033798578e-12,6.52942467708153e-10,1.673833769453103e-12,3.1894798921082126e-10,1e-30,1.367514713516504e-12,1.5281728879429842e-21,2.804171414367399e-17,2.855759975403042e-20,2.5975212652601547e-17,1.3237894329030605e-06,1.4657322743583881e-05,1e-30,1.2204114180705614e-09,1e-30,8.527530049920357e-14,1e-30,4.101866303293146e-08,8.264512513788466e-12,3.3430041353117994e-15,4.7484931162732444e-12,6.021655672319055e-13,3.5344364307024646e-18,1e-30,2.6244263080056987e-15,0.15399999907601072,1.233566568371565e-05,8.10657507782578e-10,0.0002504768796735983,4.908837409209213,1.364808095935992e-06,1.4657331008096396e-05,3.3180168551268733e-06,5.637110818617714e-13,1.6751516126465353e-13,5.1276923661091706e-11,6.546163014776061e-10,2.6003770252355577e-17
109.0,2.4089035456470473e-15,6.982964322631751e-09,3.3483869249833968e-06,2.5723527604501913e-13,3.2660134681783115e-13,1.5419337373872365e-13,4.827783329153406e-11,1.8327371005162203e-15,1e-30,8.427555684275375e-16,4.30628723685604e-16,1.301599604536126e-16,2.153276643665515e-12,6.526872848949428e-10,1.6534558311892908e-12,3.129646704147375e-10,8.294889711753309e-18,1.4009431924776505e-12,1.6028805791822012e-21,2.942947276515896e-17,3.0416702529532083e-20,2.734006711386741e-17,1.33323051027559e-06,1.4828852032452524e-05,1e-30,1.221201227711813e-09,1e-30,8.538012495290319e-14,1e-30,4.180399603118451e-08,8.460968648200683e-12,3.102795527319184e-15,4.868948899813151e-12,6.005139260806976e-13,1e-30,1e-30,2.736099782518717e-15,0.1539999990821647,1.248281557430332e-05,8.011013172849918e-10,0.00025048361370824055,4.90368744586599,1.3750345063067744e-06,1.4828860493421173e-05,3.348387525497323e-06,5.838366228628503e-13,1.5729616926604282e-13,5.314678219134721e-11,6.543407407261322e-10,2.737048381639694e-17
110.0,2.485492883324595e-15,6.943735001196186e-09,3.3787577788844393e-06,2.591018847880157e-13,3.250691676608469e-13,1.55142397697266e-13,4.9753501047742565e-11,1.7847623766356382e-15,1e-30,6.65673368399374e-16,1.763108303986389e-15,6.662508697533957e-16,2.2312097954349627e-12,6.520574573570771e-10,1.6322665217299168e-12,3.177629365749733e-10,1e-30,1.430953398547157e-12,1.675726251704664e-21,3.070390170009008e-17,3.234319718042838e-20,2.872685984352002e-17,1.3426235631103672e-06,1.5003115059205063e-05,1e-30,1.222109870540602e-09,1e-30,8.551609181932819e-14,1e-30,4.260387067936613e-08,8.663157952854115e-12,3.0848617537677735e-15,4.958254943900607e-12,5.987730783447592e-13,2.0670402864427336e-18,1e-30,2.685164290747886e-15,0.1539999990777905,1.2632659575478736e-05,7.915989455942442e-10,0.000250490375034616,4.8985052070567106,1.3852274337897333e-06,1.5003123722363016e-05,3.3787583776575176e-06,5.841710524488627e-13,1.5822725945103378e-13,5.471175599164317e-11,6.53689723878807e-10,2.875920304070045e-17
111.0,2.2075180153439126e-15,6.900817996484954e-09,3.409123853530004e-06,2.631225045568577e-13,3.2622980103285717e-13,1.5907951694351304e-13,5.15664221807515e-11,1.7797453656142527e-15,1e-30,5.508664088870524e-16,2.3762057051165313e-15,1.3472400701024065e-15,2.2822962408845738e-12,6.5362802274707e-10,1.6169489182615162e-12,3.1938755557240013e-10,1e-30,1.4608951302670693e-12,1.7482913891768435e-21,3.2002306776689085e-17,3.433603022657507e-20,3.0138089584589675e-17,1.3519889416879641e-06,1.5177929385930203e-05,1e-30,1.2356477478998518e-09,1e-30,8.741688821738255e-14,1e-30,4.3411770911752304e-08,8.868433036311002e-12,3.1259346924091716e-15,5.078467023892818e-12,5.970468568064669e-13,1.9182221755369384e-18,1e-30,2.6883988997410196e-15,0.15399999907443632,1.2783046335288072e-05,7.822861419499537e-10,0.00025049716064538303,4.893365636870117,1.3954007125997165e-06,1.517793825436324e-05,3.409124450576861e-06,5.893523055897148e-13,1.622054516359222e-13,5.664488920464432e-11,6.552449716653315e-10,3.017242561481625e-17
112.0,2.802210941247591e-15,6.853856398148676e-09,3.4394629624353893e-06,2.86572201715947e-13,3.5118266481364376e-13,1.9094034392272148e-13,5.647266039071811e-11,1.9256624460819107e-15,1e-30,6.448773813552063e-16,2.3969792939836985e-15,9.679566498228767e-16,2.351990565259027e-12,6.652033349032248e-10,1.6264976024968146e-12,3.191570405176859e-10,1e-30,1.5125878688232575e-12,1.8271362131144878e-21,3.430703606956158e-17,3.6516468368062805e-20,3.1680190061629445e-17,1.3612863301316664e-06,1.535240228058951e-05,1e-30,1.2617116535199948e-09,1e-30,9.112782383863227e-14,1e-30,4.4223231440366794e-08,9.075641495260441e-12,3.708486565947981e-15,5.497145816879286e-12,5.953737007388163e-13,1e-30,1e-30,2.920632968116135e-15,0.1539999990628438,1.2933051006068682e-05,7.732127550805775e-10,0.00025050398444766283,4.888299009628917,1.405509561572033e-06,1.5352411356231004e-05,3.4394635578090902e-06,6.377548665295907e-13,1.9464883048866945e-13,6.196980620759739e-11,6.668298325057217e-10,3.171670652999751e-17
113.0,2.5137647376929676e-15,6.806709967905154e-09,3.46980154418669e-06,3.0931542031156884e-13,3.746738839866036e-13,2.019311399312347e-13,6.0907214688379e-11,2.0414099259262243e-15,1e-30,6.273884723146913e-16,2.6968676266700876e-15,1.520393913067357e-15,2.416609226234034e-12,6.752920847934957e-10,1.6320877693736953e-12,3.21736127008295e-10,1e-30,1.5626883281413205e-12,1.9119645565038157e-21,3.6617257039932306e-17,3.888717056582394e-20,3.3347109525812645e-17,1.370557897988179e-06,1.5528062611831543e-05,1e-30,1.268406061505304e-09,1e-30,9.209934231769225e-14,1e-30,4.5044890518208353e-08,9.286785670502358e-12,3.876637101562772e-15,5.860310005421671e-12,5.936855614215054e-13,1e-30,1e-30,3.1058076379827627e-15,0.1539999990499404,1.3084229377262437e-05,7.642788666925878e-10,0.0002505108269410176,4.883251850942183,1.4156027885063874e-06,1.552807189861721e-05,3.4698021378722515e-06,6.839893042981724e-13,2.0580777703279748e-13,6.676752469380067e-11,6.769241725628695e-10,3.338599669637847e-17
114.0,2.7705064433378235e-15,6.765473795816792e-09,3.500174457348387e-06,3.2141490993738366e-13,3.8486199083259873e-13,1.728034270718784e-13,6.088404344246668e-11,2.0576743144869077e-15,1e-30,9.295778141185562e-16,6.385458286690703e-16,3.018248635089627e-17,2.3497239673708305e-12,6.700950911695621e-10,1.6009414143429576e-12,3.217024537692526e-10,1e-30,1.5799856395846706e-12,1.9938036204156217e-21,3.743247911896839e-17,4.125273722544538e-20,3.496968927076782e-17,1.3798627558271755e-06,1.5704428662013482e-05,1e-30,1.2537648492565639e-09,1e-30,8.999855342360423e-14,1e-30,4.587719849777987e-08,9.501302344543228e-12,3.2793770586218468e-15,5.7908523269787916e-12,5.920095248202673e-13,1.9976159077778098e-19,1e-30,3.1457560082480945e-15,0.15399999905527814,1.3236129180052907e-05,7.555078878400632e-10,0.00025051766856621683,4.878239002927236,1.4257399543249553e-06,1.5704438163315825e-05,3.500175049357912e-06,7.062769007699824e-13,1.7608280413050026e-13,6.667489576944548e-11,6.716960325839051e-10,3.501094200799326e-17
115.0,2.629773104134311e-15,6.71778883417801e-09,3.5305088094084935e-06,3.4375391512096364e-13,4.0692821700553637e-13,1.9537158667713592e-13,6.496498626232473e-11,2.1670167184245143e-15,1e-30,6.984179962345774e-16,1.078558684570262e-15,6.296932454546604e-16,2.4195076443358e-12,6.818460140202777e-10,1.610484162610649e-12,3.243259531882065e-10,1e-30,1.6257608879549217e-12,2.0796333843066943e-21,3.9632763474516125e-17,4.3791109020887613e-20,3.6699157668024095e-17,1.389076217705781e-06,1.5881260132917827e-05,1e-30,1.2697657648359557e-09,1e-30,9.230563290527853e-14,1e-30,4.671495378187393e-08,9.718848385303174e-12,3.665485922420212e-15,6.108709929854167e-12,5.903471240106286e-13,5.3380282212729235e-17,1e-30,3.228776902731894e-15,0.15399999904065423,1.3388436023586404e-05,7.469132303715687e-10,0.0002505245489171851,4.873270152338011,1.435791171487655e-06,1.5881269851766213e-05,3.5305093997556176e-06,7.506821321265001e-13,1.9903707259955612e-13,7.107369619217889e-11,6.834564981828884e-10,3.674294877704498e-17
116.0,2.6543248401229606e-15,6.6760566759698014e-09,3.5608507380097137e-06,3.4498921710731465e-13,4.0379443723902313e-13,1.9880060454728758e-13,6.759624394036496e-11,2.131472974133679e-15,1e-30,6.626348590310135e-16,2.8286730592914054e-15,1.6076964175697847e-15,2.546394658567129e-12,6.897210207966781e-10,1.6107504928872192e-12,3.2469946728503404e-10,1e-30,1.6609922842822837e-12,2.168820476144656e-21,4.1369066899803466e-17,4.6442613813626277e-20,3.8483225418764424e-17,1.398280436093046e-06,1.60581708775168e-05,1e-30,1.2744716670658552e-09,1e-30,9.299127331881143e-14,1e-30,4.755973988336805e-08,9.93896736036623e-12,3.687843743077558e-15,6.284596152258619e-12,5.887197156229401e-13,3.9087222059416764e-18,1e-30,3.283697597092547e-15,0.15399999903205844,1.3540826996143467e-05,7.385073306710201e-10,0.00025053144336430265,4.8683548106217955,1.445840175976414e-06,1.605818081648416e-05,3.560851326729429e-06,7.487836543463378e-13,2.0248844829036514e-13,7.388084009262359e-11,6.913317712895653e-10,3.852966803257805e-17
117.0,2.979975001241881e-15,6.6445772708669836e-09,3.5911801518144126e-06,3.6427538702041003e-13,4.2170037508677144e-13,2.1672516158996596e-13,7.161932570224819e-11,2.215994127754507e-15,1e-30,8.060451016107852e-16,2.8982803158563998e-15,1.2726009151019666e-15,2.617627413111946e-12,7.016685583353374e-10,1.620713222566992e-12,3.196750415177794e-10,1e-30,1.7049149363836673e-12,2.2660687069472628e-21,4.358574181558777e-17,4.925100529534184e-20,4.036354097604244e-17,1.407446354027987e-06,1.623259244156746e-05,1e-30,1.2952289343421286e-09,1e-30,9.602592684682463e-14,1e-30,4.8401374101788536e-08,1.0158129047591988e-11,3.976339839449571e-15,6.5857370540484575e-12,5.872342142565354e-13,6.32312673932357e-17,1e-30,3.3254570366211904e-15,0.15399999902488046,1.369070589398905e-05,7.304225273285969e-10,0.00025053837671741574,4.86357415902738,1.4558477281297754e-06,1.6232602599696508e-05,3.5911807390486266e-06,7.859757621071815e-13,2.2070150142941552e-13,7.820506275629665e-11,7.032892715579044e-10,4.041279198133778e-17
