Index,Time,Initial_pH,Final_pH,NO_nM,NO2_nM,NO2-_uM,NO3-_uM,H+_uM,OH-_nM,OH_pM,ONOO-_nM,HONO_uM,HONO2_uM,O3_gas,NO2_gas,N2O4_gas,HONO_gas,HONO2_gas,H2O2_gas,N2O4_source,plasma_on
243,243.0,6.5,5.11485763114343,1.949504919835727e-08,31.771591370662147,0.25370011931808095,7.106201047270046,7.676130842842321,1.3027396490211478,2.275433335992616e-06,1.4202904854031195e-05,0.0048917368063991174,1e-14,1.2933069315604312e+16,870230680427642.4,207670128198.2404,6339461.666383321,1012197128760056.0,2586613863120.8623,equilibrium,True
244,244.0,6.5,5.115034831687932,1.954623232651439e-08,31.783692470662064,0.25511707557890717,7.101652712878638,7.672999471934996,1.3032713004378207,1e-08,1.5244647019228251e-05,0.0049170512872789875,1e-14,1.2925609522019016e+16,872567551532429.2,208786958321.49905,6373554.685999036,1011520442583200.8,2585121904403.803,equilibrium,True
245,245.0,6.5,5.116927608340109,4.2152739218772305e-07,31.76166896312891,0.25262119392836063,7.070757759828447,7.639631164160088,1.3089637163321002,1e-08,1.2568990251321266e-05,0.004847772346260668,1e-14,1.2916604495853188e+16,864196193565529.2,204799998052.77924,6251846.369024266,1008046566683113.2,2583320899170.6377,equilibrium,True
246,246.0,6.5,5.11879100997412,1.9114749801049963e-08,31.769512056845368,0.2502230804307054,7.040469619704188,7.606922471606508,1.3145920754906717,2.3120642057119404e-06,1.465896163961109e-05,0.004781194356316534,1e-14,1.2906292890282636e+16,854866340855479.2,200401831080.315,6117585.311999857,1005243364573634.2,2581258578056.5273,equilibrium,True
247,247.0,6.5,5.11817330524183,3.788988024384668e-08,31.748965515718883,0.25017014166483237,7.051248872630473,7.617749630149028,1.3127236369751198,1e-08,1.2596875176341629e-05,0.0047869865921202105,1e-14,1.2894997100000432e+16,854917154832941.9,200425655896.64175,6118312.602492344,1006850758277224.2,2578999420000.0864,equilibrium,True
248,248.0,6.5,5.117808726867249,1.8759788010728128e-08,31.76968145230099,0.25194006107001243,7.055977278487694,7.624147208152032,1.3116221036960034,2.05278892770766e-06,1.3076378260272017e-05,0.004824902539615891,1e-14,1.2883782682476858e+16,861410924480593.2,203482001324.22736,6211612.418144737,1005733052137460.8,2576756536495.3716,equilibrium,True
249,249.0,6.5,5.098810341781259,1.9003426035053878e-08,31.759998413998815,0.2528514134255978,7.395988575787448,7.965071124683994,1.2554815699081758,1e-08,1.208290638360276e-05,0.005058888245380858,1e-14,1.2872405462916084e+16,863693695592130.5,204561900118.28558,6244578.050072169,1004956512364279.0,2574481092583.217,equilibrium,True
250,250.0,6.5,5.115103146109282,5.9919506341703165e-05,31.78061679642257,0.2590055401683708,7.09655719913872,7.67179260581874,1.3034763208354598,1e-08,1.290718343736708e-05,0.0049912112269033925,1e-14,1.2862688696904936e+16,884710742198912.5,214638611913.5566,6552185.7387828585,1006989985956363.5,2572537739380.9873,equilibrium,True
251,251.0,6.5,5.114855917275479,1.946326556460469e-08,31.800877490656692,0.26064575716183613,7.099285734221488,7.676161135422905,1.3027345079949872,1e-08,1.408821824885541e-05,0.005025679444197776,1e-14,1.2851157193679508e+16,889469136724533.0,216953677753.56583,6622856.813507106,1006342343165839.9,2570231438735.9014,equilibrium,True
252,252.0,6.5,5.11354995285897,1.9549607518407566e-08,31.817513463189467,0.2649836726944249,7.11806546654519,7.699278816133217,1.29882294677928,2.2448779865765612e-06,1.3882187814286078e-05,0.005124708934718217,1e-14,1.2840069297142976e+16,904378769293456.0,224287963206.9278,6846747.567007855,1005705579842237.1,2568013859428.595,equilibrium,True
253,253.0,6.5,5.112371169013492,1.954569568373941e-08,31.80987623093383,0.26878150210927715,7.135181648701553,7.720204971072367,1.2953023964409927,1e-08,1.2637836097914803e-05,0.005212286142036459,1e-14,1.283058586471256e+16,917987342329336.2,231088660889.6164,7054349.703329123,1004997011853012.6,2566117172942.512,equilibrium,True
254,254.0,6.5,5.110868998091268,2.0338111223026103e-08,31.842356987554233,0.2710681710191052,7.159656707559419,7.74695444052386,1.2908298450466493,2.5648413245068602e-06,1.558217292018357e-05,0.0052748433793035595,1e-14,1.2821823006720144e+16,925113622267506.5,234690441492.92596,7164299.797083615,1007483081293648.2,2564364601344.029,equilibrium,True
255,255.0,6.5,5.112995402045114,2.0122495643035003e-08,31.80988247531889,0.2670061440000298,7.1258756052898145,7.7091163080325815,1.2971655375894457,1e-08,1.6339686717621733e-05,0.0051704208532488685,1e-14,1.2811825684961514e+16,911301211815161.2,227734666615.64587,6951963.682221608,1004868377505353.8,2562365136992.3027,equilibrium,True
256,256.0,6.5,5.11188527328952,1e-11,31.815244396216745,0.2706039735096178,7.141974777525903,7.728847295538285,1.2938540014644078,1.994225563912591e-06,1.2476706400714777e-05,0.005253502434033938,1e-14,1.2805852339508608e+16,924071123710689.2,234161800283.73453,7148162.181577641,1004270622643141.4,2561170467901.7217,equilibrium,True
257,257.0,6.5,5.110954038948835,2.008553087936979e-08,31.81379697322813,0.26993856927258564,7.159269575049485,7.745437628363017,1.2910826321067166,2.4165319060254648e-06,1.4685497121349152e-05,0.005251833443076132,1e-14,1.2800778875973868e+16,921688423609203.6,232955793482.95905,7111346.901743,1007762289469094.5,2560155775194.7734,equilibrium,True
258,258.0,6.5,5.11102088542607,2.0198420177538256e-08,31.808288455728484,0.2668702005740275,7.161145589695431,7.744245544656328,1.291281370455117,1e-08,1.572648420442393e-05,0.00519133718930795,1e-14,1.2798045246112604e+16,911009871628460.2,227589077750.4871,6947519.350060146,1010696494441633.8,2559609049222.521,equilibrium,True
259,259.0,6.5,5.111559032432572,1.952490502721238e-08,31.80596693415226,0.26346914269778887,7.154956473617245,7.7346553662515785,1.2928824267565728,2.1936316853305374e-06,1.3544592365955337e-05,0.005118830717601435,1e-14,1.2794867804990032e+16,898086429258894.5,221177791818.2114,6751804.628099336,1013145736756607.0,2558973560998.0063,equilibrium,True
260,260.0,6.5,6.5,1e-11,1506.9637778057827,1e-14,1e-14,0.31622776601683794,31.622776601683793,1.0,1e-11,1.1448009397705403e-08,1.6869564648684012,1.27927162276324e+16,907493586994642.5,225835587303.5477,6893991.259298194,1015885183143751.2,2558543245526.48,equilibrium,True
261,261.0,6.5,5.111106993050401,1e-11,31.79421949479541,0.2628386142629773,7.1636413453089895,7.7427102442757,1.2915374183656096,1e-08,1.1835853301603932e-05,0.00511189844467119,1e-14,1.2787000871730904e+16,895545012814923.5,219927779496.23007,6713646.009589972,1015267445385587.4,2557400174346.1807,equilibrium,True
262,262.0,6.5,5.111430857444231,1.9710736063264512e-08,31.80108980278069,0.26204226198775327,7.158666472861108,7.736938461509209,1.2925009097324698,2.360687027471288e-06,1.4474991811976518e-05,0.00509261123414804,1e-14,1.277961280433437e+16,893054172794384.4,218706080790.95703,6676351.70935939,1014787140681542.6,2555922560866.874,equilibrium,True
263,263.0,6.5,5.111449106978644,1e-11,31.791088806238236,0.26123644640024024,7.159147381570833,7.73661335362956,1.2925552231912376,1e-08,1.5730247642123943e-05,0.005076737427079145,1e-14,1.276984793015334e+16,889636051607301.0,217035111035.466,6625342.694232721,1015756902685191.2,2553969586030.668,equilibrium,True
264,264.0,6.5,5.110519432034688,6.359433435935893e-06,31.78151465339283,0.2603719521036273,7.17659083739926,7.753192517660264,1.28979126692222,2.2387523777132263e-06,1.3680510986497897e-05,0.005070780465206499,1e-14,1.2759146728823626e+16,885073159999878.5,214814499427.8572,6557554.985502058,1020230057862534.9,2551829345764.725,equilibrium,True
265,265.0,6.5,5.111777681560965,1.934779775972888e-08,31.78044252945094,0.25798612688937783,7.156546379476263,7.7307622704882215,1.2935335029275745,2.2128036484393047e-06,1.3591131021009918e-05,0.0050097806663166305,1e-14,1.2748414178386424e+16,875529155003446.9,210206661697.23715,6416893.394393029,1019360843965166.6,2549682835677.2847,equilibrium,True
266,266.0,6.5,5.111121269755173,1.933913941172811e-08,31.77545442005924,0.25954553389549484,7.16668050215724,7.742455719809005,1.2915798761958819,2.213580942450898e-06,1.3546959913530413e-05,0.005047686009049219,1e-14,1.2739921371554848e+16,879982405446689.0,212350470567.53265,6482336.577152166,1020166495674001.1,2547984274310.9697,equilibrium,True
267,267.0,6.5,5.1113549780186025,2.051800904416629e-08,31.769178576214653,0.2578158280714549,7.164244829184212,7.738290368476736,1.2922751052069088,1e-08,1.3363415287077566e-05,0.005011348894640801,1e-14,1.2731898360372832e+16,873394190959183.8,209182740366.73557,6385636.563762527,1021447785252119.9,2546379672074.5664,equilibrium,True
268,268.0,6.5,5.111254910716932,1.921344737278321e-08,31.773019556496788,0.25636618901470487,7.16747766937825,7.740073580297656,1.2919773819075593,1e-08,1.3481878781956357e-05,0.004984319555054726,1e-14,1.27253585147388e+16,868136852915930.5,206671996715.52997,6308992.1119628,1023258359080115.8,2545071702947.76,equilibrium,True
269,269.0,6.5,5.1106885235280695,1e-11,31.757522697821507,0.2561946984725454,7.177750012307476,7.750174418716075,1.2902935417652448,2.169339901714509e-06,1.3249914656511202e-05,0.00498748561731861,1e-14,1.271762169488612e+16,867785488055777.8,206504736031.63196,6303886.2129918495,1024929059258649.9,2543524338977.224,equilibrium,True
270,270.0,6.5,5.110746915217083,1.9234665103227752e-08,31.754740427045974,0.25529450718230995,7.1776081929749544,7.749132463609876,1.2904670357623849,2.154513214548504e-06,1.3213380568084276e-05,0.0049692929130892936,1e-14,1.2710048628211776e+16,864602668059400.5,204992698630.58008,6257728.861304967,1025584304428013.6,2542009725642.355,equilibrium,True
271,271.0,6.5,5.10896477875979,1.9567713328267752e-08,31.773100981717327,0.2574508837919447,7.207316024527473,7.7809965228708,1.2851824275529935,2.3996849810299495e-06,1.4450565237980437e-05,0.00503187274673381,1e-14,1.2703191960368668e+16,873357538979398.9,209165184031.28326,6385100.628639996,1027951781890729.9,2540638392073.7334,equilibrium,True
272,272.0,6.5,5.109144780011484,2.4992892189977443e-08,31.764716026721775,0.2571418660941168,7.204401743587944,7.777772215489139,1.2857152052010548,3.299448509354591e-06,1.973577134826005e-05,0.005023750384903919,1e-14,1.2695291499772396e+16,872211270784288.0,208616492236.58496,6368350.937053016,1027634309612163.5,2539058299954.479,equilibrium,True
273,273.0,6.5,5.10805752580662,1.986924735043414e-08,31.7887666461251,0.25945374897088247,7.221585032773605,7.797268225767691,1.2825004489389713,2.5417636005394707e-06,1.5122165474589646e-05,0.005081623277378686,1e-14,1.2687904502204832e+16,879836904086991.6,212280253873.1046,6480193.100637133,1028645198703649.0,2537580900440.9663,equilibrium,True
274,274.0,6.5,5.108384737054254,1.977568642078233e-08,31.78803740819623,0.2593730391854107,7.21579390230807,7.791395728933368,1.2834670895881495,2.523638654083552e-06,1.5125413110648388e-05,0.005076216483314218,1e-14,1.2681370826698016e+16,878051605583245.0,211419641831.4711,6453921.546346208,1028469895899157.9,2536274165339.603,equilibrium,True
275,275.0,6.5,5.108959029445262,1.9412920011372523e-08,31.770551822417904,0.2587945949239928,7.206075211617809,7.781099530609395,1.2851654140530955,1e-08,1.334966946470176e-05,0.005058202516382377,1e-14,1.267512689367838e+16,874710567727385.0,209813774591.36542,6404899.88926786,1027980478777006.5,2535025378735.676,equilibrium,True
276,276.0,6.5,5.1114165090177215,1.9595217812445764e-08,31.766532532766643,0.25614310338230156,7.164821297915595,7.73719408236422,1.2924582081813147,2.47099996961939e-06,1.498101179382101e-05,0.004978129604138592,1e-14,1.266949387275162e+16,863517985574820.5,204478676357.3385,6242037.512119823,1024209959095351.5,2533898774550.324,equilibrium,True
277,277.0,6.5,5.112489428885138,1.9166386326066532e-08,31.745388998598397,0.2533044142013372,7.149178112529602,7.718103019071888,1.2956551597399455,2.2861485341474647e-06,1.3945320629206746e-05,0.0049108126983821694,1e-14,1.2663470542925208e+16,853412836586126.8,199720935666.53156,6096799.89422241,1024062447528568.5,2532694108585.0415,equilibrium,True
278,278.0,6.5,5.112572468574379,1.9722719407011974e-08,31.754119244561906,0.2530343727939332,7.147363744058032,7.716627412924341,1.2959029203996772,2.620673388184307e-06,1.5863221307835112e-05,0.004904639520562073,1e-14,1.2658790986274844e+16,852172474115376.8,199140803008.35718,6079090.420164578,1024059251097092.6,2531758197254.9688,equilibrium,True
279,279.0,6.5,5.113800144028587,1.88799885415385e-08,31.74069294141105,0.24832121151423686,7.1302936166067274,7.694844643230394,1.2995713966548335,2.1986001969711253e-06,1.3550682751772355e-05,0.004799695825659653,1e-14,1.2653582168562526e+16,834267224360914.8,190860305132.77444,5826315.024317973,1026033351193227.4,2530716433712.5054,equilibrium,True
280,280.0,6.5,5.114378880433826,1e-11,31.715267558483372,0.24607859855199674,7.122288887413788,7.68459740079826,1.301304346666033,1.968524875392344e-06,1.2296680280927192e-05,0.00475001526540349,1e-14,1.264951796969798e+16,825703262498989.5,186961959503.79257,5707311.810463103,1027030914936468.2,2529903593939.596,equilibrium,True
281,281.0,6.5,5.113728456742728,1.9078117720331712e-08,31.742015803264085,0.24590772275237502,7.133977519993833,7.696114905875102,1.2993568992077857,2.379601459968098e-06,1.4567432105004682e-05,0.004753831151653623,1e-14,1.2646017038689118e+16,826230772675219.8,187200921475.5846,5714606.5055309115,1028444085755423.8,2529203407737.8237,equilibrium,True
282,282.0,6.5,5.113171846555892,1.580845187959611e-08,31.719094399310904,0.2472193701717679,7.142535538988524,7.705984895976409,1.297692655129135,1e-08,1e-11,0.0047853167517452645,1e-14,1.2641570184711532e+16,830617800661893.8,189194156331.45917,5775453.176501585,1028835311103163.6,2528314036942.3066,equilibrium,True
283,283.0,6.5,5.1109818310694175,1.9356052310395447e-08,31.752823361604243,0.2537562268070711,7.174956101615722,7.744941984835546,1.291165255934073,1e-08,1.407871874760294e-05,0.004936679330933346,1e-14,1.2635248522156554e+16,853822361815719.8,199912660897.0351,6102652.612472266,1028264452413815.4,2527049704431.311,equilibrium,True
284,284.0,6.5,5.111873908899436,1.672945493887905e-08,31.756171576810395,0.25343494631231045,7.159384699724142,7.729049542604342,1.2938201450155251,1e-08,4.4234265785062575e-06,0.004920311879474918,1e-14,1.2626442449176138e+16,852398851433559.0,199246619495.30792,6082320.637088483,1025884300116528.2,2525288489835.2275,equilibrium,True
285,285.0,6.5,5.111506322052774,1.9285531014886426e-08,31.75895587016785,0.25424542784794557,7.165120973854227,7.735594179386541,1.292725518961112,2.325715279065049e-06,1.4236037170192655e-05,0.004940226609441749,1e-14,1.2615386896840192e+16,854929591944473.0,200431487419.2722,6118490.619015438,1026122693761848.2,2523077379368.0386,equilibrium,True
286,286.0,6.5,5.111267650209819,1.8988009067270236e-08,31.76484707248198,0.25524806656015886,7.168368737972639,7.739846538117247,1.2920152810261254,1e-08,1.2973120615918502e-05,0.004962435234508215,1e-14,1.2601415091363632e+16,857823008388533.9,201790460427.44128,6159975.436141922,1025903070342175.1,2520283018272.7266,equilibrium,True
287,287.0,6.5,5.111303051338771,2.0441061934724773e-08,31.74045421091009,0.25295494538300584,7.170031228201484,7.739215657114428,1.2921206027967358,3.1515786746835085e-06,1.8609282941038103e-05,0.00491745239116425,1e-14,1.2583763576748256e+16,850919271515020.2,198555521798.67633,6061223.77836579,1027314618877793.5,2516752715349.6514,equilibrium,True
288,288.0,6.5,5.1097660199685935,1.917878245786541e-08,31.768056407823437,0.2568954907209309,7.193529163527489,7.7666543937394446,1.2875556826766315,2.196421511389249e-06,1.326443377658002e-05,0.005011762727810142,1e-14,1.2569181294848478e+16,864262040729473.6,204831208587.86313,6252799.12035383,1027804997203344.9,2513836258969.696,equilibrium,True
289,289.0,6.5,5.110755071673285,1.937481098585463e-08,31.76172246157711,0.25535535438502005,7.1774019845259565,7.748986929027573,1.2904912721667987,2.3799809491988434e-06,1.425407501083692e-05,0.004970383945014446,1e-14,1.2556173472841402e+16,857341693183091.8,201564079068.75632,6153064.784341307,1027062809544680.1,2511234694568.2803,equilibrium,True
290,290.0,6.5,5.109601494422995,1.9093169439254827e-08,31.753879161023544,0.2564277825677207,7.196939621244479,7.769597224410779,1.2870680050989183,2.0653328170545687e-06,1.2577188788144372e-05,0.0050045337580825605,1e-14,1.254551620342826e+16,861176434713299.8,203371234322.16815,6208231.078856575,1029257162200227.1,2509103240685.652,equilibrium,True
291,291.0,6.5,5.1106112549592995,2.2226178534534412e-08,31.74784324559414,0.25565083109316866,7.1796734866559815,7.751553432693105,1.290063996445997,3.941750510182997e-06,2.33298765649302e-05,0.004977783394628894,1e-14,1.253785872859452e+16,857586048695704.2,201678993141.47275,6156572.719571252,1027340635746410.5,2507571745718.904,equilibrium,True
292,292.0,6.5,5.11135332236703,1.9294779820073908e-08,31.75076082786335,0.2551205296978655,7.166969704585625,7.738319869051981,1.2922701787035062,2.350485916103957e-06,1.4099921224229807e-05,0.00495897736767149,1e-14,1.2531145042651116e+16,855627643621137.9,200758926441.59412,6128486.217073268,1025567319016716.5,2506229008530.223,equilibrium,True
293,293.0,6.5,5.109461901070713,1.9504382096435932e-08,31.77031883927334,0.25919816751463537,7.196666049193231,7.772094973041841,1.2866543750083723,2.297740803720144e-06,1.4239349021721018e-05,0.00506022777840994,1e-14,1.2523226145329504e+16,869195975225009.8,207176581780.71628,6324395.375330195,1027259966818892.4,2504645229065.901,equilibrium,True
294,294.0,6.5,5.110361988575494,1.931984426288372e-08,31.755893214372346,0.25763109889280433,7.18214280649996,7.7560037685368455,1.2893237675578009,2.276803748769234e-06,1.3700785215600495e-05,0.005019221226125773,1e-14,1.2514588588592504e+16,863457689966178.0,204450121686.77924,6241165.835288026,1026177962352947.2,2502917717718.501,equilibrium,True
295,295.0,6.5,5.110521528513089,1.951119751080662e-08,31.757273823492724,0.2567020262119572,7.180223506804067,7.753155090609977,1.2897974931722793,2.4716961978483387e-06,1.4667258541040583e-05,0.004999283997796449,1e-14,1.2505859988252426e+16,859521057609048.9,202590134174.52097,6184386.751862715,1026928568051665.0,2501171997650.4854,equilibrium,True
296,296.0,6.5,5.1096244616247155,1.6701676198682416e-08,31.759670131233733,0.2585695101357583,7.194386930883528,7.769186348390477,1.287136072121158,1e-08,1e-11,0.005046065593231382,1e-14,1.2495988895572822e+16,864963399491686.8,205163789326.33536,6262951.677492474,1028127789470048.1,2499197779114.5645,equilibrium,True
297,297.0,6.5,5.10899601898218,1.9332669814192585e-08,31.771470410351238,0.26062107960491937,7.203586056947667,7.780436830474618,1.2852748782531132,2.212738895883844e-06,1.3239324955874703e-05,0.0050934677535103765,1e-14,1.2483087998781548e+16,872105181381885.0,208565746153.04575,6366801.831969358,1027659827387854.4,2496617599756.3096,equilibrium,True
298,298.0,6.5,5.107543982449337,2.0499032538040626e-08,31.791598377932107,0.2645612177944111,7.2257032263792595,7.806493771707869,1.280984817574045,2.9424028372718925e-06,1.701022093806793e-05,0.005187788224310589,1e-14,1.2468754222557968e+16,884784537714104.6,214674420289.75818,6553278.846540988,1028261690013274.1,2493750844511.5938,equilibrium,True
299,299.0,6.5,5.107970462453112,1.9614517017743728e-08,31.784887051799966,0.2659793411314468,7.216622382087786,7.798831506901122,1.2822433708429002,2.2139766840239897e-06,1.3263802246738614e-05,0.00521047700807869,1e-14,1.2455113199209288e+16,888386664374894.5,216425939476.53802,6606746.7614446,1025968613994079.4,2491022639841.8574,equilibrium,True
300,300.0,6.5,5.107705979486124,1.9536751808433806e-08,31.794573351638224,0.2667752023601701,7.22057829202718,7.8035823991717574,1.281462729362105,2.1476522127997614e-06,1.308112793287031e-05,0.005229251370668986,1e-14,1.244234127758312e+16,890758054628235.4,217582902705.8547,6642064.908090452,1025916586298569.2,2488468255516.624,equilibrium,True
301,301.0,6.5,5.110010412166317,1.9420245809061797e-08,31.777387525020423,0.2627374082612049,7.183317868838622,7.762285064056026,1.2882804377219657,2.2154690002508107e-06,1.3260251703805846e-05,0.005122848821013572,1e-14,1.2429790762503116e+16,875019070160945.5,209961799496.84277,6409418.585442824,1023868853192969.2,2485958152500.623,equilibrium,True
302,302.0,6.5,5.112025423546925,1.933198900534436e-08,31.74690440385399,0.2567173223201665,7.153406175379555,7.726353537907796,1.294271605739391,2.3505917216072006e-06,1.403769522582395e-05,0.004982299045640244,1e-14,1.2416114338921268e+16,854240088947534.9,200108320730.49393,6108625.440748652,1023801661690356.9,2483222867784.2534,equilibrium,True
303,303.0,6.5,5.1099576495409895,1.9250701992727655e-08,31.761910982239755,0.2587257174090853,7.18827266673263,7.763228164729232,1.288123933478816,2.2274992883573274e-06,1.3312479093661948e-05,0.005045241861700995,1e-14,1.2402604859060352e+16,859459360797596.0,202561051194.8735,6183498.9475539345,1028761037441025.6,2480520971812.0703,equilibrium,True
304,304.0,6.5,5.110095536089848,2.0573460010361277e-08,31.744038338880195,0.2578492031117234,7.1866851464388635,7.760763765867354,1.288532971976996,1e-08,1.8309543269391293e-05,0.005026553364688628,1e-14,1.2390134004951502e+16,855416464014729.0,200659839041.99954,6125461.416266329,1029646970108119.0,2478026800990.3003,equilibrium,True
305,305.0,6.5,5.110509547743739,1.931725538204127e-08,31.7433664890211,0.2564516956331983,7.180687448710464,7.753368977840889,1.289761912353786,2.3496565162295755e-06,1.3994789999802287e-05,0.004994546574474803,1e-14,1.238080565358924e+16,849840607953810.0,198052445032.82587,6045866.5582396835,1030122134963858.5,2476161130717.848,equilibrium,True
306,306.0,6.5,5.110614699090782,1.982291068958612e-08,31.747442313181804,0.25560060197388057,7.179662069976408,7.7514919599724905,1.2900742272175592,2.667729382743791e-06,1.5778348272620504e-05,0.00497676590791123,1e-14,1.237441241711139e+16,846545907863180.2,196519784586.78052,5999079.65523353,1030770867913128.5,2474882483422.278,equilibrium,True
307,307.0,6.5,5.111625169934391,1.940045803184653e-08,31.739016875001568,0.25026082504695224,7.166987075159463,7.7334775667277,1.293079331227159,2.5534576377073167e-06,1.5189416633843787e-05,0.004861471477919908,1e-14,1.2369035648813286e+16,828907022559225.2,188415613185.27817,5751686.906053057,1032744161463324.0,2473807129762.657,equilibrium,True
308,308.0,6.5,5.11050001096036,1.89771889979097e-08,31.726170838158257,0.24983874687851745,7.18747081399959,7.753539237918661,1.2897335904536849,2.3092362448586937e-06,1.3713088646014971e-05,0.004865862383116415,1e-14,1.2365747156117284e+16,827623498400351.0,187832559238.48785,5733888.255004013,1036525959788558.5,2473149431223.457,equilibrium,True
309,309.0,6.5,5.111430020419743,1.930844269849539e-08,31.72556978664844,0.2477042673568403,7.173019652167608,7.736953373080648,1.292498418671767,2.6029482935535282e-06,1.5262386186480358e-05,0.004813971425722633,1e-14,1.2363283918840212e+16,820355604153126.4,184548087345.9828,5633624.51540169,1035814556332834.0,2472656783768.0425,equilibrium,True
310,310.0,6.5,5.112557696850722,1.9545697016610238e-08,31.695538233903278,0.24407376572292763,7.156586652620244,7.716889884199071,1.2958588434079024,2.8726049335581556e-06,1.6795207293311583e-05,0.004731114349139483,1e-14,1.2360424269565924e+16,808279441563933.8,179154745134.26065,5468984.148000072,1035905896428196.1,2472084853913.1846,equilibrium,True
311,311.0,6.5,5.114706614659811,1.9351888663579614e-08,31.66967857032742,0.2379749682224295,7.124596138357166,7.678800514934782,1.3022867283236323,1e-08,1.702344722584369e-05,0.00459012701024546,1e-14,1.235653095511867e+16,787701942959838.6,170148875575.39825,5194065.625359412,1035476503319728.0,2471306191023.734,equilibrium,True
312,312.0,6.5,5.113630984150713,1.8919404408028435e-08,31.665214281288293,0.23894124651688375,7.142670771243685,7.697842407578371,1.2990653056497237,2.4659531109155043e-06,1.5101840364854129e-05,0.00462019367012387,1e-14,1.2352038923484686e+16,790582096054180.4,171395414911.72852,5232118.225446224,1037935525870724.6,2470407784696.937,equilibrium,True
313,313.0,6.5,5.1116369426042505,1.84954466621847e-08,31.68934354634079,0.24385020049734613,7.173187926040792,7.733267933752664,1.2931143839458916,2.1219705757855755e-06,1.2761677756085574e-05,0.004736812720392366,1e-14,1.234707827595799e+16,805743973531754.8,178032537496.7692,5434726.9711912405,1039773055624777.8,2469415655191.598,equilibrium,True
314,314.0,6.5,5.111715065067056,1.8726821471445772e-08,31.719166096387124,0.2485477546604544,7.167099487906489,7.731876970645058,1.2933470149629247,2.1759593084616954e-06,1.3004046956844078e-05,0.00482719473357036,1e-14,1.2339696667527212e+16,819781028927190.1,184289663744.09073,5625735.7230554,1035661560235690.2,2467939333505.4424,equilibrium,True
315,315.0,6.5,5.111770869528883,1.9388787235361456e-08,31.713034601025672,0.2515920783625562,7.163060912552344,7.730883530637308,1.2935132136468863,1e-08,1.2215991539795093e-05,0.0048856925415093,1e-14,1.2331317142979788e+16,830477987207868.9,189130469610.07068,5773509.0378216375,1032041369508904.5,2466263428595.9575,equilibrium,True
316,316.0,6.5,5.112066120689864,1.9424921451209748e-08,31.722104848238246,0.25303969882252914,7.156360283061716,7.725629545789544,1.2943928958507491,2.5583104707756397e-06,1.5013330702430238e-05,0.004910464562703857,1e-14,1.2324263613055644e+16,835656145819723.2,191496337885.55252,5845730.937862129,1029349486664304.8,2464852722611.129,equilibrium,True
317,317.0,6.5,5.113458273306906,1.925386845386004e-08,31.70829679950781,0.25079267500262953,7.133825725539322,7.700904305223995,1.2985487942324314,1e-08,1.2314048081253298e-05,0.004851283048392333,1e-14,1.2316565820138832e+16,827836208911752.5,187929122697.99966,5736836.008517046,1027347647857316.4,2463313164027.7666,equilibrium,True
318,318.0,6.5,5.111854553265879,2.4275212067071456e-08,31.724853959712984,0.25218882368762197,7.160976039249444,7.729394018508765,1.2937624833329182,5.501570146139479e-06,3.1310905231086654e-05,0.0048963372388445055,1e-14,1.2308551150790864e+16,831888441058735.2,189773439877.55386,5793136.730059795,1031120626513265.4,2461710230158.173,equilibrium,True
319,319.0,6.5,5.112499139194151,2.910310083533713e-08,31.703036124535828,0.24972302397375457,7.151878485705346,7.717930453380648,1.2956841293733456,2.0191710122113e-06,1.2215522875911453e-05,0.0048412720261181205,1e-14,1.2299636469355024e+16,822830597668915.5,185663321586.4309,5667668.818150952,1031937163875303.5,2459927293871.005,equilibrium,True
320,320.0,6.5,5.110474011644238,1.8824312821682284e-08,31.71632022668215,0.250727764837756,7.187046005890093,7.754003422383994,1.2896563820407294,2.1657453930207033e-06,1.2896786663617671e-05,0.004883469247846156,1e-14,1.2290561606216256e+16,825022801212793.8,186653936125.1455,5697908.905874828,1037654652564677.4,2458112321243.251,equilibrium,True
321,321.0,6.5,5.109710538250596,1.922409867590088e-08,31.734977480878268,0.2501498606093521,7.201267160218771,7.767646657911553,1.2873912061702348,2.4713345649532093e-06,1.4474057037743456e-05,0.004880786005384907,1e-14,1.2282033987063568e+16,822577077074642.0,185548930545.26535,5664176.849292752,1040709008588587.0,2456406797412.7134,equilibrium,True
322,322.0,6.5,5.108652689717097,1.9374620970211236e-08,31.69993990449875,0.24963330536635575,7.220727097053279,7.786590046600526,1.2842592123377419,2.4091328935892873e-06,1.4056773811145247e-05,0.004882585726658388,1e-14,1.2272831468463656e+16,820715969016434.6,184710259099.24594,5638575.066653821,1044463572660707.0,2454566293692.731,equilibrium,True
323,323.0,6.5,5.108053522883517,1.9861011361014808e-08,31.71517118060888,0.2516842477461166,7.229426195890694,7.7973400940742525,1.2824886280956047,1e-08,1.6265894973901864e-05,0.004929496378194715,1e-14,1.2263970069543536e+16,827938065754989.2,187975371085.27826,5738247.814253521,1043890975035382.1,2452794013908.707,equilibrium,True
324,324.0,6.5,5.1089803812547485,1.9244340152072622e-08,31.7228097078414,0.2530374072178469,7.211449871273418,7.780716987248464,1.285228599937701,2.437676493437913e-06,1.4259076715853192e-05,0.0049454337383687975,1e-14,1.2254053597044666e+16,833478182312986.2,190499448119.29572,5815299.288815512,1038927939598687.9,2450810719408.933,equilibrium,True
